cpu_mean,cpu_max,cpu_variance,ram_mean,ram_growth_rate,swap_percent,network_mean,network_symmetry,net_variance,udp_tcp_ratio,disk_io_mean,process_count_mean,thread_count_mean,load_avg,ctx_switches_per_core,cpu_user_system_ratio,psi_cpu_some,psi_mem_some,psi_io_some,vscode_active,browser_active,compiler_active,target
2.2439999999999998,8.1,2.3242333333333334,14.244000000000002,-0.20000000000000107,0.0,0.005132942199707031,0.09214682253548943,1.1550747396115066e-05,0.9333315777811038,0.3271103676507607,288,1146.88,0.06145263671875,128.625,2.3333318930048406,0.0,0.0,0.0504,1,1,0,0
2.24,8.1,2.330833333333333,14.236,-0.20000000000000107,0.0,0.005129966735839844,0.09004379865934425,1.1588117987860191e-05,0.9399982200033932,0.3257723291608861,288,1146.84,0.06084228515625,127.45,2.401272355877479,0.0,0.0,0.0508,1,1,0,0
2.2399999999999998,8.1,2.330833333333333,14.228000000000002,-0.20000000000000107,0.0,0.005309638977050782,0.08772963380663895,1.1570344066298568e-05,0.9399982200033934,0.32661746194975627,288,1146.8,0.06043701171875,125.11,2.4934194122239837,0.0,0.0,0.0512,1,1,0,0
2.22,8.1,2.3425,14.22,-0.20000000000000107,0.0,0.005488204956054688,0.08558420796492956,1.0853295304649685e-05,0.9399982200033934,0.32298648541604924,288,1146.76,0.06003173828125,125.74,2.4705866205314067,0.0,0.0,0.05120000000000001,1,1,0,0
2.22,8.1,2.3425,14.212000000000003,-0.20000000000000107,0.0,0.00575103759765625,0.08238922791136648,1.0084589804373925e-05,0.9333315777811036,0.32299191793158427,288,1146.8,0.05947021484375,127.37,2.451611321540889,0.0,0.0,0.0512,1,1,0,0
2.228,8.1,2.3271,14.204,-0.20000000000000107,0.0,0.005718040466308594,0.06686013542768697,9.28481510653486e-06,0.9333315777811038,0.32286738704592743,288,1146.84,0.05890869140625,118.525,2.472971302046384,0.0,0.0,0.0512,1,1,0,0
2.156,8.1,2.2809,14.196000000000002,-0.20000000000000107,0.0,0.0056988906860351565,0.06708480316971287,9.289862986143782e-06,0.9333315777811038,0.3175137528453719,288,1146.88,0.057734375,118.43,2.47972805423782,0.0,0.0,0.0512,1,1,0,0
2.1519999999999997,8.1,2.2876000000000003,14.188000000000002,-0.20000000000000107,0.0,0.005942916870117188,0.064330188073276,9.357056064027443e-06,0.9333315777811038,0.317274858603819,288,1146.72,0.05656005859375,115.465,2.466214549854758,0.0,0.0,0.044000000000000004,1,1,0,0
2.1479999999999997,8.1,2.2925999999999997,14.18,-0.09999999999999964,0.0,0.005386123657226563,0.04698499936224638,8.85161130799715e-06,0.9333315777811038,0.3172669696567229,288,1146.56,0.05524169921875,114.425,2.462583358786711,0.0,0.0,0.0384,1,1,0,0
2.14,8.1,2.3000000000000003,14.176000000000002,-0.20000000000000107,0.0,0.005323600769042969,0.048181720468287184,4.809111608067085e-06,0.9333315777811038,0.3169467830652461,288,1146.4,0.05416259765625,113.305,2.4489779258652495,0.0,0.0,0.0328,1,1,0,0
2.1359999999999997,8.1,2.3023999999999996,14.168000000000001,-0.20000000000000107,0.0,0.005187873840332031,0.05019228365294681,4.99243014906668e-06,0.9266649355588141,0.31719195309642195,288,1146.24,0.05308349609375,114.19,2.416105761002769,0.0,0.0,0.027999999999999997,1,1,0,0
